ctrlMSE	score	pMSE	p	BH
mismatch repair	81.5385499647104	0.816069756102153	0.664670658682635	0.702594810379242	0.958142109940702
regulation of protein K48-linked ubiquitination	81.7608898782066	0.816067558118686	0.632734530938124	0.654690618762475	0.958142109940702
mitral valve morphogenesis	81.0985467514882	0.816066160731997	0.546906187624751	0.574850299401198	0.958142109940702
ketone body biosynthetic process	81.5037437079371	0.816063251341603	0.612774451097804	0.622754491017964	0.958142109940702
positive regulation of stress-activated protein kinase signaling cascade	81.8593553969676	0.816059521782753	0.776447105788423	0.784431137724551	0.958142109940702
positive regulation of stress-activated MAPK cascade	81.8600577772126	0.816056649452255	0.774451097804391	0.780439121756487	0.958142109940702
regulation of gene silencing	81.3420627607437	0.816054987287304	0.760479041916168	0.812375249500998	0.958142109940702
positive regulation of T cell differentiation in thymus	82.0389177321561	0.816040170160592	0.660678642714571	0.650698602794411	0.958142109940702
cellular response to fluid shear stress	84.0073530429182	0.816026821250706	0.736526946107784	0.636726546906188	0.958142109940702
receptor catabolic process	81.4776459706088	0.816006982966916	0.644710578842315	0.666666666666667	0.958142109940702
subpallium development	81.3186419233672	0.815996593881484	0.602794411177645	0.650698602794411	0.958142109940702
striatum development	81.3186419233672	0.815996593881484	0.608782435129741	0.652694610778443	0.958142109940702
cellular protein complex localization	81.9608685567773	0.815979376919802	0.652694610778443	0.636726546906188	0.958142109940702
multicellular organismal response to stress	78.8189994186713	0.815976017617422	0.441117764471058	0.650698602794411	0.958142109940702
regulation of CD4-positive, alpha-beta T cell differentiation	82.2849359093219	0.815970663747527	0.682634730538922	0.652694610778443	0.958142109940702
positive regulation of mitochondrial membrane permeability involved in apoptotic process	81.4585130288519	0.815961788639009	0.608782435129741	0.632734530938124	0.958142109940702
mitochondrial outer membrane permeabilization involved in programmed cell death	81.4585130288519	0.815961788639009	0.578842315369261	0.608782435129741	0.958142109940702
UMP biosynthetic process	78.2912405465654	0.8159594351603	0.435129740518962	0.622754491017964	0.958142109940702
pyrimidine ribonucleoside monophosphate metabolic process	78.2912405465654	0.8159594351603	0.415169660678643	0.63872255489022	0.958142109940702
pyrimidine ribonucleoside monophosphate biosynthetic process	78.2912405465654	0.8159594351603	0.437125748502994	0.642714570858283	0.958142109940702
UMP metabolic process	78.2912405465654	0.8159594351603	0.431137724550898	0.63872255489022	0.958142109940702
establishment of cell polarity	81.7875734678005	0.815959236295073	0.746506986027944	0.756487025948104	0.958142109940702
RNA surveillance	81.6092761907622	0.815942716011363	0.632734530938124	0.640718562874252	0.958142109940702
cobalamin metabolic process	83.6677900109099	0.81593256340989	0.770459081836327	0.684630738522954	0.958142109940702
regulation of mesenchymal cell proliferation	82.4808705681378	0.815930871728982	0.696606786427146	0.644710578842315	0.958142109940702
regulation of endocytosis	82.4114319547603	0.815918931731272	0.832335329341317	0.818363273453094	0.958142109940702
cellular response to hydrogen peroxide	81.4817438725364	0.815916880183634	0.672654690618762	0.710578842315369	0.958142109940702
cardiac conduction system development	81.7575859138666	0.81590670259735	0.654690618762475	0.654690618762475	0.958142109940702
positive regulation by host of viral transcription	81.7235701378205	0.815905101883725	0.632734530938124	0.652694610778443	0.958142109940702
regulation of posttranscriptional gene silencing	81.3874790669257	0.815902866853393	0.750499001996008	0.780439121756487	0.958142109940702
regulation of gene silencing by RNA	81.3874790669257	0.815902866853393	0.750499001996008	0.792415169660679	0.958142109940702
regulation of gene silencing by miRNA	81.3876930544796	0.815902176025293	0.708582834331337	0.758483033932136	0.958142109940702
phagocytosis	81.4666637142963	0.815901081015553	0.786427145708583	0.842315369261477	0.959115370772889
renal system process	81.9865162988027	0.815890140050778	0.744510978043912	0.740518962075848	0.958142109940702
heart growth	81.5939777938206	0.815885254702311	0.624750499001996	0.63872255489022	0.958142109940702
regulation of branching involved in salivary gland morphogenesis	81.3754957821951	0.815879479630954	0.594810379241517	0.604790419161677	0.958142109940702
regulation of alpha-beta T cell differentiation	82.3060967218532	0.815867038868524	0.720558882235529	0.70059880239521	0.958142109940702
apoptotic mitochondrial changes	81.631931488528	0.815857643157235	0.686626746506986	0.714570858283433	0.958142109940702
metanephric nephron development	82.4609530376628	0.815793201963129	0.676646706586826	0.648702594810379	0.958142109940702
amino acid transmembrane transport	83.631382151126	0.815789618508655	0.82435129740519	0.7624750499002	0.958142109940702
venous blood vessel morphogenesis	82.0851876496289	0.81578445052318	0.650698602794411	0.646706586826347	0.958142109940702
trabecula morphogenesis	81.9069238269309	0.815769280760892	0.676646706586826	0.696606786427146	0.958142109940702
regulation of CD4-positive, alpha-beta T cell proliferation	82.1133306420243	0.815767155760459	0.648702594810379	0.642714570858283	0.958142109940702
positive regulation of leukocyte migration	81.8329154610119	0.815765609018397	0.798403193612774	0.808383233532934	0.958142109940702
negative regulation of calcium ion transport into cytosol	81.9247045202959	0.815758833291726	0.656686626746507	0.658682634730539	0.958142109940702
axon extension	81.5313509584138	0.815755043768592	0.658682634730539	0.682634730538922	0.958142109940702
sensory perception of temperature stimulus	81.3970792967466	0.815737632617563	0.596806387225549	0.624750499001996	0.958142109940702
cardiac muscle tissue growth	80.7646715716877	0.815737554600885	0.598802395209581	0.67065868263473	0.958142109940702
icosanoid biosynthetic process	83.2350086580592	0.815704844366004	0.738522954091816	0.692614770459082	0.958142109940702
guanosine-containing compound metabolic process	81.2752217411944	0.815696656782539	0.666666666666667	0.698602794411178	0.958142109940702
negative regulation of oxidative phosphorylation	79.9774510566535	0.815686880793154	0.540918163672655	0.654690618762475	0.958142109940702
Notch receptor processing	81.623787019721	0.81567272925487	0.658682634730539	0.69061876247505	0.958142109940702
regulation of synaptic plasticity	81.343076421588	0.815669784590297	0.704590818363273	0.74251497005988	0.958142109940702
regulation of polysaccharide biosynthetic process	81.4887050534426	0.815662768883194	0.624750499001996	0.654690618762475	0.958142109940702
melanosome organization	81.1012183420678	0.815651354860326	0.598802395209581	0.640718562874252	0.958142109940702
pigment granule organization	81.1012183420678	0.815651354860326	0.604790419161677	0.652694610778443	0.958142109940702
histone H3 acetylation	81.9517564729134	0.815648269129159	0.696606786427146	0.708582834331337	0.958142109940702
regulation of cilium beat frequency	81.4481049510737	0.815645938986415	0.612774451097804	0.648702594810379	0.958142109940702
phototransduction	82.3240024304305	0.815642003867485	0.698602794411178	0.666666666666667	0.958142109940702
positive regulation of adenosine receptor signaling pathway	82.069000727158	0.815640958998939	0.602794411177645	0.614770459081836	0.958142109940702
regulation of interleukin-1 secretion	81.2639512273727	0.815640157555042	0.644710578842315	0.678642714570858	0.958142109940702
mesonephric tubule formation	82.8278220954419	0.815626868804655	0.658682634730539	0.626746506986028	0.958142109940702
response to testosterone	83.2911025515208	0.815621583244132	0.702594810379242	0.648702594810379	0.958142109940702
response to progesterone	82.1182532386484	0.815620357987613	0.644710578842315	0.664670658682635	0.958142109940702
cellular response to testosterone stimulus	83.3142006366157	0.815584992784609	0.662674650698603	0.62874251497006	0.958142109940702
regulation of translational elongation	81.7118600409177	0.81558411555004	0.600798403193613	0.598802395209581	0.958142109940702
regulation of forebrain neuron differentiation	82.9708409088304	0.815574461876022	0.622754491017964	0.592814371257485	0.958142109940702
positive regulation of cytoplasmic mRNA processing body assembly	80.680024802971	0.815567763658202	0.574850299401198	0.63872255489022	0.958142109940702
release of cytochrome c from mitochondria	82.4381887503349	0.815547700448516	0.696606786427146	0.67065868263473	0.958142109940702
vascular endothelial growth factor receptor signaling pathway	81.5499925053303	0.815538064297206	0.736526946107784	0.778443113772455	0.958142109940702
hemidesmosome assembly	82.2333745265261	0.815529230739375	0.650698602794411	0.630738522954092	0.958142109940702
copper ion transmembrane transport	81.9607198092481	0.815494521418188	0.622754491017964	0.624750499001996	0.958142109940702
granulocyte migration	80.2824186981461	0.815481941376703	0.594810379241517	0.702594810379242	0.958142109940702
mitral valve development	81.3509143192778	0.815474981992272	0.608782435129741	0.642714570858283	0.958142109940702
short-chain fatty acid biosynthetic process	81.5003756754952	0.815464692765347	0.614770459081836	0.646706586826347	0.958142109940702
myeloid dendritic cell differentiation	81.9523820573554	0.815462123530058	0.634730538922156	0.622754491017964	0.958142109940702
positive regulation of lymphocyte mediated immunity	82.7340077239939	0.815448796633185	0.778443113772455	0.754491017964072	0.958142109940702
cell morphogenesis involved in differentiation	81.8233128817091	0.815437831147965	0.854291417165669	0.882235528942116	0.966932551023679
cardiac right ventricle morphogenesis	81.6478613666341	0.815436235834978	0.632734530938124	0.63872255489022	0.958142109940702
regulation of muscle contraction	82.0718567173036	0.815427958740705	0.774451097804391	0.796407185628742	0.958142109940702
negative regulation of epithelial to mesenchymal transition	82.3073495200982	0.815417725368509	0.712574850299401	0.706586826347305	0.958142109940702
outer dynein arm assembly	78.6528604582846	0.815416098367843	0.439121756487026	0.636726546906188	0.958142109940702
regulation of amine transport	81.5289473884989	0.815411342534084	0.644710578842315	0.682634730538922	0.958142109940702
protein targeting to vacuole	82.1969845265878	0.815377176765252	0.672654690618762	0.672654690618762	0.958142109940702
establishment of protein localization to vacuole	82.1969845265878	0.815377176765252	0.686626746506986	0.70059880239521	0.958142109940702
protein targeting to lysosome	82.1996345208682	0.8153644010279	0.662674650698603	0.658682634730539	0.958142109940702
positive regulation of BMP signaling pathway	80.9469485082379	0.815358578037538	0.594810379241517	0.650698602794411	0.958142109940702
regulation of macrophage derived foam cell differentiation	82.8064375510353	0.815356712428799	0.702594810379242	0.686626746506986	0.958142109940702
loop of Henle development	83.2648607035328	0.815354937179958	0.686626746506986	0.650698602794411	0.958142109940702
metanephric loop of Henle development	83.2648607035328	0.815354937179958	0.67065868263473	0.606786427145709	0.958142109940702
negative regulation of mitotic nuclear division	82.2169438867815	0.815351933972366	0.70059880239521	0.68063872255489	0.958142109940702
positive regulation of cardiac muscle hypertrophy	86.9968504556637	0.815351668051917	0.832335329341317	0.650698602794411	0.958142109940702
positive regulation of muscle hypertrophy	86.9968504556637	0.815351668051917	0.838323353293413	0.640718562874252	0.958142109940702
cellular ketone body metabolic process	81.2588971125947	0.815345723251993	0.582834331337325	0.624750499001996	0.958142109940702
ketone body metabolic process	81.2588971125947	0.815345723251993	0.574850299401198	0.622754491017964	0.958142109940702
negative regulation of cell growth	82.5528007872591	0.815344657099038	0.834331337325349	0.81437125748503	0.958142109940702
phosphatidylinositol acyl-chain remodeling	82.069022047366	0.815331843588612	0.632734530938124	0.642714570858283	0.958142109940702
cellular response to gamma radiation	81.9286463290146	0.815326685812325	0.674650698602794	0.676646706586826	0.958142109940702
regulation of cilium movement involved in cell motility	81.5462933077287	0.815304048892468	0.604790419161677	0.63872255489022	0.958142109940702
regulation of cilium beat frequency involved in ciliary motility	81.5462933077287	0.815304048892468	0.572854291417166	0.594810379241517	0.958142109940702
regulation of cilium-dependent cell motility	81.5462933077287	0.815304048892468	0.57684630738523	0.616766467065868	0.958142109940702
negative regulation of appetite by leptin-mediated signaling pathway	81.5465070376222	0.815303528952885	0.604790419161677	0.640718562874252	0.958142109940702
positive regulation of early endosome to late endosome transport	81.8466065880402	0.815298303201234	0.612774451097804	0.614770459081836	0.958142109940702
negative regulation of G-protein coupled receptor protein signaling pathway	81.6801124453906	0.815297503018098	0.664670658682635	0.686626746506986	0.958142109940702
regulation of hyaluronan biosynthetic process	81.6286049010885	0.815282853134711	0.616766467065868	0.626746506986028	0.958142109940702
cardiac muscle tissue morphogenesis	81.6690605091087	0.815279258393798	0.722554890219561	0.744510978043912	0.958142109940702
pericardium morphogenesis	79.1680346858058	0.815272247012861	0.542914171656687	0.692614770459082	0.958142109940702
nuclear matrix organization	79.0846606016645	0.81527137428921	0.461077844311377	0.642714570858283	0.958142109940702
nuclear matrix anchoring at nuclear membrane	79.0846606016645	0.81527137428921	0.506986027944112	0.662674650698603	0.958142109940702
neurotransmitter uptake	83.8688718440963	0.815271054942795	0.722554890219561	0.644710578842315	0.958142109940702
cell volume homeostasis	82.0798662436932	0.815261250486209	0.658682634730539	0.654690618762475	0.958142109940702
unsaturated fatty acid biosynthetic process	83.7578861650672	0.815249681610489	0.782435129740519	0.70059880239521	0.958142109940702
regulation of cell division	82.5312120176107	0.815249649009336	0.81437125748503	0.800399201596806	0.958142109940702
regulation of protein polymerization	82.0818898949558	0.815240524519607	0.800399201596806	0.828343313373254	0.959115370772889
pseudopodium organization	82.5088741785998	0.81522082670066	0.688622754491018	0.676646706586826	0.958142109940702
cell envelope organization	81.9245420863051	0.815205971964022	0.582834331337325	0.592814371257485	0.958142109940702
external encapsulating structure organization	81.9245420863051	0.815205971964022	0.622754491017964	0.67065868263473	0.958142109940702
positive regulation of leukocyte mediated immunity	82.7916470490206	0.815193876080045	0.778443113772455	0.754491017964072	0.958142109940702
response to interleukin-17	80.910804041341	0.81518079967548	0.602794411177645	0.636726546906188	0.958142109940702
cellular response to interleukin-17	80.910804041341	0.81518079967548	0.592814371257485	0.654690618762475	0.958142109940702
vacuolar transport	82.2378999541161	0.815165407762019	0.772455089820359	0.750499001996008	0.958142109940702
positive regulation of developmental process	82.088440858008	0.815164660915927	0.890219560878243	0.910179640718563	0.973934718954353
phospholipid dephosphorylation	82.2035981000603	0.815150092396531	0.684630738522954	0.658682634730539	0.958142109940702
phosphatidylinositol dephosphorylation	82.2036345727144	0.815150091614965	0.656686626746507	0.664670658682635	0.958142109940702
regulation of heart rate	81.8441173782885	0.815144828781619	0.758483033932136	0.774451097804391	0.958142109940702
bone maturation	82.6176990310823	0.815143459158731	0.648702594810379	0.62874251497006	0.958142109940702
animal organ maturation	82.6185514338398	0.815139862393687	0.650698602794411	0.620758483033932	0.958142109940702
regulation of fatty acid transport	81.6092261229001	0.81513581155265	0.640718562874252	0.662674650698603	0.958142109940702
negative regulation of sister chromatid segregation	82.0315129673457	0.815133953443886	0.624750499001996	0.6187624750499	0.958142109940702
negative regulation of mitotic sister chromatid segregation	82.0315129673457	0.815133953443886	0.708582834331337	0.692614770459082	0.958142109940702
positive regulation of peptidyl-threonine phosphorylation	78.9745128342385	0.815129338869709	0.463073852295409	0.688622754491018	0.958142109940702
negative regulation of toll-like receptor signaling pathway	82.0932052487195	0.81511985221626	0.716566866267465	0.728542914171657	0.958142109940702
detection of visible light	82.5241501410172	0.815116744541488	0.704590818363273	0.702594810379242	0.958142109940702
skeletal muscle satellite cell migration	82.8951012499016	0.815104720155991	0.630738522954092	0.6187624750499	0.958142109940702
negative regulation of leukocyte apoptotic process	81.8135513882353	0.815093797031869	0.698602794411178	0.712574850299401	0.958142109940702
positive regulation of hydrolase activity	82.3983061975745	0.815091494795268	0.914171656686627	0.912175648702595	0.974012919462307
positive regulation of CD4-positive, alpha-beta T cell proliferation	82.2915332446366	0.815089214549078	0.610778443113772	0.610778443113772	0.958142109940702
negative regulation of lipopolysaccharide-mediated signaling pathway	82.179933590159	0.815088601518518	0.666666666666667	0.674650698602794	0.958142109940702
cardiac vascular smooth muscle cell differentiation	82.3141375268334	0.815088312339612	0.684630738522954	0.68063872255489	0.958142109940702
establishment of protein localization to endoplasmic reticulum membrane	78.5480382125685	0.81508662405185	0.43313373253493	0.630738522954092	0.958142109940702
positive regulation of endoplasmic reticulum tubular network organization	78.5480382125685	0.81508662405185	0.445109780439122	0.626746506986028	0.958142109940702
regulation of estradiol secretion	84.3374240010691	0.81507804227058	0.686626746506986	0.600798403193613	0.958142109940702
positive regulation of estradiol secretion	84.3374240010691	0.81507804227058	0.702594810379242	0.646706586826347	0.958142109940702
embryonic digestive tract development	83.2682527311893	0.815074278062257	0.760479041916168	0.708582834331337	0.958142109940702
regulation of Rap protein signal transduction	81.0837668792291	0.815069124323066	0.598802395209581	0.646706586826347	0.958142109940702
pressure natriuresis	82.1067579081521	0.815045119493177	0.674650698602794	0.674650698602794	0.958142109940702
Rac protein signal transduction	81.7430772151946	0.815020048702489	0.620758483033932	0.654690618762475	0.958142109940702
lysosomal transport	82.2847461477176	0.815019782389293	0.802395209580838	0.774451097804391	0.958142109940702
regulation of ion homeostasis	82.3066826564572	0.814998844842658	0.802395209580838	0.818363273453094	0.958142109940702
spermatid differentiation	81.3794333289119	0.81498277902702	0.640718562874252	0.708582834331337	0.958142109940702
regulation of ryanodine-sensitive calcium-release channel activity	82.2110486227125	0.814977853528004	0.710578842315369	0.718562874251497	0.958142109940702
positive regulation of translational initiation in response to stress	78.875277227678	0.814976002237508	0.469061876247505	0.648702594810379	0.958142109940702
regulation of dopamine uptake involved in synaptic transmission	80.9332126048773	0.814971067695847	0.608782435129741	0.666666666666667	0.958142109940702
regulation of catecholamine uptake involved in synaptic transmission	80.9332126048773	0.814971067695847	0.604790419161677	0.650698602794411	0.958142109940702
regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	82.9280423093437	0.814960530181286	0.848303393213573	0.802395209580838	0.958142109940702
granulocyte chemotaxis	80.3861989083201	0.814953796032629	0.584830339321357	0.684630738522954	0.958142109940702
actin polymerization or depolymerization	81.8945473051875	0.81494519020985	0.720558882235529	0.732534930139721	0.958142109940702
regulation of adaptive immune response	82.934714090009	0.814932924012273	0.81437125748503	0.784431137724551	0.958142109940702
positive regulation of glycogen biosynthetic process	81.6899953194608	0.814928563954847	0.652694610778443	0.666666666666667	0.958142109940702
modulation by symbiont of host cellular process	82.3672641146634	0.814916007243216	0.666666666666667	0.654690618762475	0.958142109940702
stem cell development	81.2071550074581	0.814912906547259	0.67065868263473	0.714570858283433	0.958142109940702
response to inactivity	83.1854842292714	0.81490874804672	0.676646706586826	0.642714570858283	0.958142109940702
response to muscle inactivity	83.1854842292714	0.81490874804672	0.68063872255489	0.644710578842315	0.958142109940702
response to muscle inactivity involved in regulation of muscle adaptation	83.1854842292714	0.81490874804672	0.698602794411178	0.658682634730539	0.958142109940702
response to denervation involved in regulation of muscle adaptation	83.1854842292714	0.81490874804672	0.724550898203593	0.694610778443114	0.958142109940702
MHC class II protein complex assembly	81.8357369454262	0.814896060284244	0.68063872255489	0.702594810379242	0.958142109940702
response to electrical stimulus	81.6689773767397	0.814894820009147	0.626746506986028	0.650698602794411	0.958142109940702
neurotransmitter loading into synaptic vesicle	79.8951419006409	0.814892317902626	0.506986027944112	0.654690618762475	0.958142109940702
positive regulation of fatty acid beta-oxidation	81.630429634053	0.81488210518054	0.622754491017964	0.662674650698603	0.958142109940702
modulation of chemical synaptic transmission	81.9460940782793	0.814878505612109	0.842315369261477	0.838323353293413	0.959115370772889
positive regulation of skeletal muscle cell differentiation	81.9869380337681	0.814872397647708	0.642714570858283	0.660678642714571	0.958142109940702
negative regulation of DNA replication	81.5347023054573	0.814858096528657	0.662674650698603	0.708582834331337	0.958142109940702
behavioral response to pain	79.0070691910874	0.814854325237844	0.473053892215569	0.646706586826347	0.958142109940702
negative regulation of morphogenesis of an epithelium	81.9140976751703	0.814851268313986	0.640718562874252	0.666666666666667	0.958142109940702
negative regulation of hyaluronan biosynthetic process	81.7572440767256	0.814844168142259	0.562874251497006	0.608782435129741	0.958142109940702
secondary metabolite biosynthetic process	78.9995890513612	0.814834817602536	0.459081836327345	0.640718562874252	0.958142109940702
microtubule nucleation	81.920839142195	0.814825262371526	0.642714570858283	0.662674650698603	0.958142109940702
negative regulation of cell size	82.9555436398414	0.814817832919618	0.706586826347305	0.668662674650699	0.958142109940702
positive regulation of deoxyribonuclease activity	80.7783867585475	0.814813333653745	0.572854291417166	0.648702594810379	0.958142109940702
phenol-containing compound metabolic process	81.3805676957127	0.814807933399263	0.674650698602794	0.716566866267465	0.958142109940702
regulation of cell growth	82.6819789011012	0.814793426804418	0.872255489021956	0.856287425149701	0.960479041916168
canonical Wnt signaling pathway	82.4166292534513	0.814792693563226	0.760479041916168	0.746506986027944	0.958142109940702
ventral spinal cord interneuron differentiation	81.228325338519	0.814792287089295	0.562874251497006	0.630738522954092	0.958142109940702
ventral spinal cord interneuron fate commitment	81.228325338519	0.814792287089295	0.570858283433134	0.610778443113772	0.958142109940702
cell fate commitment involved in pattern specification	81.228325338519	0.814792287089295	0.564870259481038	0.614770459081836	0.958142109940702
regulation of endocytic recycling	82.1526309312898	0.814789891689196	0.640718562874252	0.656686626746507	0.958142109940702
regulation of cell morphogenesis	81.9903382853808	0.814785968919439	0.872255489021956	0.900199600798403	0.971682476231924
neuronal ion channel clustering	82.3381842125955	0.814785629980516	0.634730538922156	0.626746506986028	0.958142109940702
endothelial cell migration	82.5274270593177	0.814766743396549	0.774451097804391	0.74251497005988	0.958142109940702
regulation of cytoplasmic mRNA processing body assembly	80.906013612785	0.814760713091439	0.578842315369261	0.63872255489022	0.958142109940702
synaptic vesicle localization	81.7752674287908	0.814719777565156	0.718562874251497	0.754491017964072	0.958142109940702
axonal fasciculation	80.382973261606	0.814715715599133	0.564870259481038	0.654690618762475	0.958142109940702
neuron projection fasciculation	80.382973261606	0.814715715599133	0.540918163672655	0.662674650698603	0.958142109940702
negative regulation of transporter activity	82.6460474584343	0.814714288607263	0.774451097804391	0.754491017964072	0.958142109940702
atrial cardiac muscle cell action potential	82.6434625317771	0.814712942474171	0.694610778443114	0.698602794411178	0.958142109940702
atrial cardiac muscle cell to AV node cell signaling	82.6434625317771	0.814712942474171	0.684630738522954	0.650698602794411	0.958142109940702
atrial cardiac muscle cell to AV node cell communication	82.644286835568	0.814710308400628	0.666666666666667	0.636726546906188	0.958142109940702
positive regulation of cell division	82.8061564845637	0.814680406807931	0.770459081836327	0.746506986027944	0.958142109940702
DNA double-strand break processing involved in repair via single-strand annealing	80.3553510645434	0.814678854470368	0.55688622754491	0.636726546906188	0.958142109940702
double-strand break repair via single-strand annealing	80.3553510645434	0.814678854470368	0.610778443113772	0.664670658682635	0.958142109940702
positive regulation of nuclear division	82.1940045335063	0.814676327150072	0.744510978043912	0.738522954091816	0.958142109940702
lymphocyte homeostasis	80.9751961384333	0.814669625608231	0.572854291417166	0.660678642714571	0.958142109940702
spinal cord dorsal/ventral patterning	81.6278837158408	0.814661008626587	0.616766467065868	0.644710578842315	0.958142109940702
adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway	82.4527641803339	0.814660498500421	0.710578842315369	0.726546906187625	0.958142109940702
regulation of calcidiol 1-monooxygenase activity	82.1954443771071	0.814642133657868	0.67065868263473	0.660678642714571	0.958142109940702
steroid hormone mediated signaling pathway	80.0136482737815	0.81463161032758	0.574850299401198	0.720558882235529	0.958142109940702
negative regulation of ossification	82.1997930725029	0.814623901430605	0.716566866267465	0.728542914171657	0.958142109940702
ossification involved in bone maturation	83.0000951603492	0.814621438178607	0.672654690618762	0.662674650698603	0.958142109940702
positive regulation of T-helper 1 cell differentiation	82.825717780097	0.814613152198475	0.702594810379242	0.67065868263473	0.958142109940702
cellular response to electrical stimulus	81.7484886991369	0.814609501470841	0.600798403193613	0.648702594810379	0.958142109940702
regulation of vitamin D biosynthetic process	82.2178482252679	0.814595678182416	0.646706586826347	0.656686626746507	0.958142109940702
single strand break repair	81.939601875767	0.814594900719145	0.622754491017964	0.636726546906188	0.958142109940702
regulation of organic acid transport	81.7854959071153	0.814570003394319	0.676646706586826	0.69061876247505	0.958142109940702
regulation of amino acid transport	81.7881396840111	0.814566668822316	0.608782435129741	0.640718562874252	0.958142109940702
regulation of dendrite extension	79.214994735213	0.814562978389477	0.524950099800399	0.706586826347305	0.958142109940702
positive regulation of dendrite extension	79.214994735213	0.814562978389477	0.425149700598802	0.648702594810379	0.958142109940702
regulation of biomineral tissue development	82.647236232752	0.81455912334121	0.776447105788423	0.774451097804391	0.958142109940702
GPI anchor biosynthetic process	81.2275678274309	0.81455344421157	0.632734530938124	0.69061876247505	0.958142109940702
negative regulation of cation channel activity	82.4164440910747	0.814548175830439	0.712574850299401	0.714570858283433	0.958142109940702
histone H3-K27 methylation	80.1629228678116	0.814523854046502	0.590818363273453	0.720558882235529	0.958142109940702
regulation of axon extension	82.4336938236291	0.814523472042285	0.730538922155689	0.724550898203593	0.958142109940702
embryonic heart tube left/right pattern formation	84.8500463729574	0.81452065222318	0.722554890219561	0.644710578842315	0.958142109940702
negative regulation of wound healing, spreading of epidermal cells	82.0147738937907	0.814519338797028	0.614770459081836	0.624750499001996	0.958142109940702
positive regulation of chemokine (C-X-C motif) ligand 2 production	87.4393699417388	0.814518715550183	0.794411177644711	0.664670658682635	0.958142109940702
neural crest cell development	81.2884345062837	0.814516744132047	0.642714570858283	0.696606786427146	0.958142109940702
Golgi organization	82.1855691074976	0.814516275974096	0.772455089820359	0.788423153692615	0.958142109940702
branched-chain amino acid metabolic process	82.5129693115087	0.814511118810579	0.718562874251497	0.714570858283433	0.958142109940702
activation of cysteine-type endopeptidase activity involved in apoptotic process	82.3860104275589	0.814509508744239	0.774451097804391	0.766467065868264	0.958142109940702
branched-chain amino acid catabolic process	82.5255406845751	0.814500775949504	0.67065868263473	0.650698602794411	0.958142109940702
regulation of mononuclear cell migration	82.8808402866029	0.814493029715484	0.738522954091816	0.676646706586826	0.958142109940702
negative regulation of release of sequestered calcium ion into cytosol	82.4317720819151	0.81448948408307	0.658682634730539	0.650698602794411	0.958142109940702
negative regulation of ryanodine-sensitive calcium-release channel activity	82.4317720819151	0.81448948408307	0.676646706586826	0.666666666666667	0.958142109940702
mitotic spindle assembly	82.7528021795491	0.814463555420868	0.74251497005988	0.722554890219561	0.958142109940702
autonomic nervous system development	82.3427295532051	0.814458249611903	0.736526946107784	0.730538922155689	0.958142109940702
cleavage furrow formation	83.0656768001981	0.814455125896359	0.654690618762475	0.646706586826347	0.958142109940702
phototransduction, visible light	82.7473262533577	0.814453665057098	0.688622754491018	0.652694610778443	0.958142109940702
negative regulation of neural precursor cell proliferation	81.9600150446021	0.814447139951828	0.644710578842315	0.652694610778443	0.958142109940702
vitamin transport	84.1129333061039	0.814441648592117	0.750499001996008	0.674650698602794	0.958142109940702
positive regulation of protein targeting to membrane	82.568831438816	0.814429049813796	0.656686626746507	0.636726546906188	0.958142109940702
negative regulation of delayed rectifier potassium channel activity	81.8831777347536	0.814426289228693	0.654690618762475	0.662674650698603	0.958142109940702
response to glucocorticoid	82.5292106546521	0.814417337199939	0.702594810379242	0.69061876247505	0.958142109940702
embryonic skeletal joint morphogenesis	93.2236039126775	0.814412833800818	0.868263473053892	0.636726546906188	0.958142109940702
embryonic skeletal joint development	93.2236039126775	0.814412833800818	0.862275449101796	0.63872255489022	0.958142109940702
purine nucleoside metabolic process	81.3549926808476	0.814411014167623	0.68063872255489	0.748502994011976	0.958142109940702
spermatid development	81.5698321447609	0.814410736311633	0.672654690618762	0.726546906187625	0.958142109940702
mRNA processing	81.4574312604608	0.814373770280439	0.830339321357285	0.892215568862275	0.969787267925272
endothelial tube lumen extension	83.0750434338768	0.814359710851612	0.612774451097804	0.602794411177645	0.958142109940702
response to chemokine	83.0908997658631	0.814309095827134	0.696606786427146	0.648702594810379	0.958142109940702
cellular response to chemokine	83.0908997658631	0.814309095827134	0.698602794411178	0.668662674650699	0.958142109940702
protein import into peroxisome matrix, docking	81.7883811957053	0.814300156869482	0.62874251497006	0.67065868263473	0.958142109940702
activation of phospholipase A2 activity	82.0117725992434	0.81426511384416	0.652694610778443	0.672654690618762	0.958142109940702
negative regulation of odontogenesis	82.3333895756161	0.814258167476302	0.616766467065868	0.63872255489022	0.958142109940702
negative regulation of tooth mineralization	82.3333895756161	0.814258167476302	0.594810379241517	0.610778443113772	0.958142109940702
negative regulation of bone resorption	82.4524842651957	0.814248739948146	0.688622754491018	0.67065868263473	0.958142109940702
regulation of leukocyte chemotaxis	82.1657746337229	0.814247100539262	0.760479041916168	0.796407185628742	0.958142109940702
regulation of smooth muscle cell migration	82.2715313396439	0.814235822589698	0.710578842315369	0.714570858283433	0.958142109940702
axon guidance	82.1127584919895	0.814226079318564	0.836327345309381	0.858283433133733	0.960701426505637
neuron projection guidance	82.1127584919895	0.814226079318564	0.820359281437126	0.858283433133733	0.960701426505637
